hf0,af0,fd0,hf1,af1,fd1,hf2,af2,fd2,hf3,af3,fd3,hf4,af4,fd4,hf5,af5,fd5,hf6,af6,fd6,hf7,af7,fd7,hf8,af8,fd8,hf9,af9,fd9,he,ae,ed,ee,h0,h1,h2,h3,h4,l0,l1,l2,l3,l4,hs0,as0,hs1,as1,hs2,as2,hs3,as3,hs4,as4,hs5,as5,hs6,as6,hs7,as7,hs8,as8,ad,dd,axd,sd,label,date
1.6666666666666667,1.1333333333333333,0.5333333333333334,1.7333333333333334,1.0,0.7333333333333334,1.4,1.2666666666666666,0.1333333333333333,0.4666666666666667,0.26666666666666666,0.2,0.26666666666666666,0.3333333333333333,-0.06666666666666665,0.26666666666666666,0.4,-0.13333333333333336,0.4666666666666667,0.4666666666666667,0.0,0.2,0.4666666666666667,-0.26666666666666666,1.6666666666666667,0.3333333333333333,1.3333333333333335,0,0,0,1475.7435356596275,1620.6260952444302,-144.88255958480272,0.30279762230087226,0.0,1.0,0.0,3.0,1.0,0.44527363184079605,0.2325870646766169,0.32213930348258707,2.8333333333333335,6.690842277418564,1.3,1.2,1.7,0.95,1.4,1.5555555555555556,1.7,0.8888888888888888,1.2,0.9090909090909091,3.0,2.15,0.5,0.45,0.5,0.55,20.0,20.0,0.10000000000000009,0.75,0.07500000000000007,-0.4984520123839008,2,2026-02-14T20:05:00+00:00
1.8,1.1333333333333333,0.6666666666666667,1.9333333333333333,1.8,0.1333333333333333,1.7333333333333334,2.3333333333333335,-0.6000000000000001,0.5333333333333333,0.3333333333333333,0.2,0.2,0.13333333333333333,0.06666666666666668,0.26666666666666666,0.5333333333333333,-0.26666666666666666,0.5333333333333333,0.4666666666666667,0.06666666666666665,0.2,0.06666666666666667,0.13333333333333336,1.3333333333333333,1.0,0.33333333333333326,0,0,0,1516.5407584699997,1624.9656748155153,-108.42491634551561,0.3488395532324453,0.2,0.4,0.4,2.4,1.0,0.42732919254658386,0.25217391304347825,0.3204968944099379,2.732919254658385,6.692083742506628,1.5,2.1,1.7,1.65,2.2,2.0,1.2,1.3,0.8,2.2,3.2,3.75,0.5,0.5,0.5,0.5,20.0,20.0,-0.6000000000000001,0.050000000000000044,-0.03000000000000003,-0.39037433155080237,0,2026-02-14T20:30:00+00:00
0.7333333333333333,1.2666666666666666,-0.5333333333333333,0.9333333333333333,1.4666666666666666,-0.5333333333333332,2.8,1.6666666666666667,1.133333333333333,0.2,0.3333333333333333,-0.1333333333333333,0.13333333333333333,0.26666666666666666,-0.13333333333333333,0.6666666666666666,0.4,0.2666666666666666,0.4666666666666667,0.5333333333333333,-0.06666666666666665,0.3333333333333333,0.3333333333333333,0.0,2.0,2.3333333333333335,-0.3333333333333335,0,0,0,1622.0922033786787,1488.0048158753398,134.08738750333896,0.683925067828024,0.8,0.2,0.0,4.4,3.0,0.4392638036809816,0.25153374233128833,0.30920245398773005,3.1423312883435583,6.704414354964107,2.6,1.7,1.1,1.4,2.727272727272727,2.4,0.9090909090909091,1.4,2.4444444444444446,1.0,3.7,3.1,0.55,0.5,0.45,0.5,20.0,20.0,0.9000000000000001,-0.2999999999999998,-0.2699999999999999,1.149350649350649,0,2026-02-15T11:15:00+00:00
1.6,1.8,-0.19999999999999996,1.6666666666666667,1.8666666666666667,-0.19999999999999996,0.8,1.4666666666666666,-0.6666666666666665,0.3333333333333333,0.5333333333333333,-0.2,0.6,0.2,0.39999999999999997,0.06666666666666667,0.26666666666666666,-0.2,0.4666666666666667,0.5333333333333333,-0.06666666666666665,0.26666666666666666,0.0,0.26666666666666666,2.3333333333333335,2.0,0.3333333333333335,0,0,0,1477.1849993771768,1447.2381701192635,29.94682925791335,0.5429905398578084,0.0,0.3333333333333333,0.6666666666666666,3.3333333333333335,1.3333333333333333,0.40079760717846463,0.28713858424725824,0.3120638085742772,2.5493519441674977,6.911747300251674,1.05,1.3,1.6,1.8,1.3,1.3,1.6,1.5,0.8,1.3,2.65,3.1,0.5,0.5,0.5,0.5,20.0,20.0,-0.25,-0.19999999999999996,0.04999999999999999,-0.06597222222222221,2,2026-02-15T11:30:00+00:00
2.066666666666667,0.8666666666666667,1.2000000000000002,1.4666666666666666,1.2,0.2666666666666666,0.4666666666666667,2.0,-1.5333333333333332,0.6,0.2,0.39999999999999997,0.26666666666666666,0.26666666666666666,0.0,0.13333333333333333,0.5333333333333333,-0.4,0.5333333333333333,0.5333333333333333,0.0,0.26666666666666666,0.4,-0.13333333333333336,1.6666666666666667,0.3333333333333333,1.3333333333333335,0,0,0,1450.9820183773227,1540.8692006284905,-89.88718225116781,0.37345286352605517,0.0,1.0,0.0,1.0,0.0,0.44914400805639476,0.26586102719033233,0.2849949647532729,2.633434038267875,6.901737206656574,0.55,1.9,1.55,1.0,0.3,2.4545454545454546,1.1,1.0909090909090908,0.8,1.2222222222222223,2.1,2.9,0.5,0.55,0.5,0.45,20.0,20.0,-1.3499999999999999,0.55,-0.7424999999999999,-1.5451612903225804,2,2026-02-15T13:00:00+00:00
1.9333333333333333,0.6,1.3333333333333335,1.6666666666666667,1.1333333333333333,0.5333333333333334,1.1333333333333333,2.1333333333333333,-1.0,0.5333333333333333,0.13333333333333333,0.4,0.3333333333333333,0.2,0.1333333333333333,0.13333333333333333,0.6666666666666666,-0.5333333333333333,0.5333333333333333,0.5333333333333333,0.0,0.13333333333333333,0.26666666666666666,-0.13333333333333333,1.6666666666666667,1.0,0.6666666666666667,0,0,0,1447.545863551035,1567.084975983313,-119.53911243227799,0.3344508745999274,0.0,0.0,1.0,0.0,0.0,0.43995098039215685,0.2512254901960784,0.3088235294117647,3.139705882352941,6.705639094860003,1.2,1.95,1.65,1.05,1.5454545454545454,2.2,2.090909090909091,1.2,0.7777777777777778,1.7,2.85,3.0,0.55,0.5,0.45,0.5,20.0,20.0,-0.75,0.5999999999999999,-0.4499999999999999,-1.1298701298701297,1,2026-02-15T13:30:00+00:00
1.6666666666666667,1.7333333333333334,-0.06666666666666665,1.8666666666666667,1.7333333333333334,0.1333333333333333,1.5333333333333334,1.4,0.13333333333333353,0.5333333333333333,0.5333333333333333,0.0,0.06666666666666667,0.13333333333333333,-0.06666666666666667,0.4,0.3333333333333333,0.06666666666666671,0.4666666666666667,0.5333333333333333,-0.06666666666666665,0.26666666666666666,0.2,0.06666666666666665,1.0,2.0,-1.0,0,0,0,1490.1921853697595,1473.8329106093513,16.359274760408198,0.5235255055401936,0.2,0.2,0.6,2.6,1.4,0.4394124847001224,0.2521419828641371,0.3084455324357405,3.138310893512852,6.706862336602747,1.55,1.5,2.0,1.6,1.8888888888888888,1.0,1.3333333333333333,1.5,1.2727272727272727,2.0,3.55,3.1,0.45,0.5,0.55,0.5,20.0,20.0,0.050000000000000044,0.3999999999999999,0.020000000000000014,-0.16249999999999998,0,2026-02-15T13:30:00+00:00
1.6,1.9333333333333333,-0.33333333333333326,1.6666666666666667,1.4666666666666666,0.20000000000000018,1.4,0.8666666666666667,0.5333333333333332,0.4,0.5333333333333333,-0.1333333333333333,0.4,0.3333333333333333,0.06666666666666671,0.2,0.13333333333333333,0.06666666666666668,0.5333333333333333,0.4666666666666667,0.06666666666666665,0.06666666666666667,0.2,-0.13333333333333336,2.0,1.0,1.0,0,0,0,1470.602105523789,1390.1667347926884,80.43537073110065,0.6137311210285488,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.6666666666666665,1.3333333333333333,0.40039840637450197,0.2868525896414343,0.31274900398406374,2.549800796812749,6.912742820493176,1.25,0.9,1.75,1.35,1.6,1.1,1.8,1.3,0.9,0.7,3.0,2.25,0.5,0.5,0.5,0.5,20.0,20.0,0.35,0.3999999999999999,0.13999999999999996,0.04761904761904767,0,2026-02-15T14:00:00+00:00
1.3333333333333333,1.8,-0.4666666666666668,1.2,1.3333333333333333,-0.1333333333333333,1.2,1.0,0.19999999999999996,0.3333333333333333,0.5333333333333333,-0.2,0.3333333333333333,0.2,0.1333333333333333,0.3333333333333333,0.26666666666666666,0.06666666666666665,0.4666666666666667,0.4666666666666667,0.0,0.26666666666666666,0.2,0.06666666666666665,1.0,2.3333333333333335,-1.3333333333333335,0,0,0,1458.1885367731534,1466.0748000027377,-7.886263229584301,0.4886527036283382,1.0,0.0,0.0,2.0,2.0,0.4009950248756219,0.2865671641791045,0.3124378109452736,2.5502487562189056,6.913737350659685,1.0,1.0,1.4,1.2,1.2222222222222223,1.2,1.4444444444444444,1.1,0.8181818181818182,0.8,2.4,2.2,0.45,0.5,0.55,0.5,20.0,20.0,0.0,0.19999999999999996,0.0,-0.11904761904761907,1,2026-02-15T14:00:00+00:00
1.4666666666666666,1.6666666666666667,-0.20000000000000018,1.1333333333333333,1.4,-0.2666666666666666,0.8666666666666667,0.9333333333333333,-0.06666666666666665,0.3333333333333333,0.4,-0.06666666666666671,0.4666666666666667,0.4666666666666667,0.0,0.2,0.13333333333333333,0.06666666666666668,0.4666666666666667,0.4,0.06666666666666665,0.4,0.13333333333333333,0.2666666666666667,2.3333333333333335,2.3333333333333335,0.0,0,0,0,1455.7140934539004,1507.6643018976488,-51.95020844374835,0.42578987218876857,0.4,0.4,0.2,2.2,0.8,0.44472049689440996,0.23229813664596274,0.32298136645962733,2.8360248447204968,6.692083742506628,1.15,0.95,1.2,1.35,1.3333333333333333,1.1111111111111112,1.0,1.2222222222222223,1.0,0.8181818181818182,2.35,2.3,0.45,0.45,0.55,0.55,20.0,20.0,0.19999999999999996,-0.15000000000000013,-0.03000000000000002,0.25462962962962965,0,2026-02-15T14:00:00+00:00
1.4,1.7333333333333334,-0.3333333333333335,1.8666666666666667,2.0,-0.1333333333333333,1.6,1.4666666666666666,0.13333333333333353,0.3333333333333333,0.5333333333333333,-0.2,0.4,0.13333333333333333,0.2666666666666667,0.26666666666666666,0.3333333333333333,-0.06666666666666665,0.5333333333333333,0.4666666666666667,0.06666666666666665,0.0,0.26666666666666666,-0.26666666666666666,1.3333333333333333,1.0,0.33333333333333326,0,0,0,1464.321492274337,1382.151447629791,82.17004464454612,0.6160956512506907,0.6,0.4,0.0,3.6,1.8,0.42431761786600497,0.2518610421836228,0.3238213399503722,3.1823821339950373,6.693323668269949,1.45,1.4,1.85,1.75,1.8,1.8,1.8,1.5,1.1,1.0,3.3,3.15,0.5,0.5,0.5,0.5,20.0,20.0,0.050000000000000044,0.10000000000000009,0.005000000000000009,-0.01621621621621616,0,2026-02-15T14:30:00+00:00
1.2666666666666666,0.6666666666666666,0.6,1.4666666666666666,0.9333333333333333,0.5333333333333332,1.0666666666666667,2.1333333333333333,-1.0666666666666667,0.26666666666666666,0.2,0.06666666666666665,0.4666666666666667,0.06666666666666667,0.4,0.26666666666666666,0.7333333333333333,-0.4666666666666666,0.4666666666666667,0.5333333333333333,-0.06666666666666665,0.4,0.3333333333333333,0.06666666666666671,2.3333333333333335,1.0,1.3333333333333335,0,0,0,1476.0160186036742,1641.910798355914,-165.89477975223986,0.27788699256471905,0.0,0.8,0.2,4.0,0.8,0.448692152917505,0.2655935613682093,0.2857142857142857,2.6338028169014085,6.902742737158593,0.9,2.0,1.3,1.15,0.9,2.3,1.8,1.1,0.9,1.7,2.2,3.15,0.5,0.5,0.5,0.5,20.0,20.0,-1.1,0.15000000000000013,-0.16500000000000015,-1.0468227424749166,0,2026-02-15T15:15:00+00:00
1.8666666666666667,0.6666666666666666,1.2000000000000002,1.4,0.7333333333333333,0.6666666666666666,0.6666666666666666,1.6,-0.9333333333333335,0.5333333333333333,0.2,0.3333333333333333,0.26666666666666666,0.06666666666666667,0.2,0.2,0.7333333333333333,-0.5333333333333332,0.4666666666666667,0.4666666666666667,0.0,0.3333333333333333,0.26666666666666666,0.06666666666666665,1.3333333333333333,1.0,0.33333333333333326,0,0,0,1438.3627840633744,1714.4341572262574,-276.071373162883,0.1694972453107271,0.3333333333333333,0.6666666666666666,0.0,2.0,0.6666666666666666,0.4280397022332506,0.2518610421836228,0.3200992555831266,2.7332506203473947,6.693323668269949,0.85,1.8,1.4,0.95,1.2,1.7777777777777777,1.4,1.0,0.5,1.8181818181818181,2.25,2.75,0.5,0.45,0.5,0.55,20.0,20.0,-0.9500000000000001,0.44999999999999996,-0.4275,-1.287593984962406,2,2026-02-15T15:30:00+00:00
1.8,1.8666666666666667,-0.06666666666666665,1.9333333333333333,1.7333333333333334,0.19999999999999996,1.3333333333333333,0.9333333333333333,0.3999999999999999,0.4666666666666667,0.5333333333333333,-0.06666666666666665,0.4,0.26666666666666666,0.13333333333333336,0.13333333333333333,0.2,-0.06666666666666668,0.5333333333333333,0.4666666666666667,0.06666666666666665,0.13333333333333333,0.13333333333333333,0.0,2.3333333333333335,2.0,0.3333333333333335,0,0,0,1468.2824782253576,1487.9286485454918,-19.64617032013416,0.471756983880756,0.0,1.0,0.0,2.0,0.0,0.445409429280397,0.23200992555831265,0.3225806451612903,2.836228287841191,6.693323668269949,1.3,1.1,2.1,1.45,1.7,1.4,2.0,1.9,0.9,0.8,3.4,2.55,0.5,0.5,0.5,0.5,20.0,20.0,0.19999999999999996,0.6500000000000001,0.13,-0.13957307060755342,0,2026-02-15T16:15:00+00:00
1.6666666666666667,1.4,0.26666666666666683,1.5333333333333334,1.5333333333333334,0.0,1.0,1.5333333333333334,-0.5333333333333334,0.4666666666666667,0.4,0.06666666666666665,0.26666666666666666,0.2,0.06666666666666665,0.26666666666666666,0.4,-0.13333333333333336,0.4666666666666667,0.5333333333333333,-0.06666666666666665,0.2,0.26666666666666666,-0.06666666666666665,2.0,1.6666666666666667,0.33333333333333326,0,0,0,1377.6923827240043,1432.8407333607463,-55.14835063674195,0.42129502986918205,0.0,1.0,0.0,4.0,1.0,0.44609665427509293,0.23172242874845106,0.322180916976456,2.835192069392813,6.694562058521095,0.85,1.35,1.55,1.65,0.8,1.5,1.2,0.8,0.9,1.2,2.4,3.0,0.5,0.5,0.5,0.5,20.0,20.0,-0.5000000000000001,-0.09999999999999987,0.04999999999999995,-0.2697947214076247,2,2026-02-15T16:15:00+00:00
